source,target,PCC,Rescaled_PCC
NNAT,MIAT,0.6438145,0.023795677
NNAT,SEPT5,0.59945863,0.007870775
NNAT,KCNQ2,0.5324379,0.0002730543
NNAT,STMN3,0.57019496,0.002766991
NNAT,BEX4,0.5126039,1.6017791e-05
NNAT,SEZ6L,0.5314075,0.00024785008
NNAT,SLC12A5,0.5819772,0.004407264
NNAT,SLC32A1,0.52035284,6.744738e-05
NNAT,VSTM2L,0.650298,0.02716124
A1BG,ACSL4,0.6773267,0.044607945
A1BG,SERPIND1,0.5890865,0.0056562065
A1BG,FTCD,0.58089125,0.0042344267
AC044792.1,LINC01651,0.8264416,0.27829567
SSC5D,TNMD,0.57816684,0.0038208298
SYT5,DCX,0.5956601,0.0070029716
SYT5,BEX5,0.50333786,2.9750507e-07
SYT5,PCSK1N,0.6148423,0.012117013
SYT5,VSTM2L,0.51990044,6.304899e-05
SYT5,NNAT,0.5834119,0.0046427315
TNNI3,MRAP,0.5874186,0.0053444346
BRSK1,DCX,0.52319264,9.980235e-05
BRSK1,PCSK1N,0.5300139,0.00021630079
BRSK1,NNAT,0.5139476,2.170646e-05
MIR518E,AL049733.1,0.70280117,0.06672696
MYADM,LGALS1,0.53882754,0.00046828427
MYADM,TNNC2,0.5439352,0.00067846465
TIMP1,LGALS1,0.5484037,0.00090724614
ETFB,DCX,0.5373566,0.00041705425
ETFB,PCSK1N,0.5386109,0.00046048866
ETFB,NNAT,0.54012805,0.0005169329
ATF5,ACSL4,0.61753654,0.012989988
ATF5,SERPIND1,0.53362507,0.0003041441
ATF5,FTCD,0.52091855,7.3229254e-05
ATF5,A1BG,0.54408485,0.0006854219
CGB8,MAGEC1,0.63495135,0.019661728
SULT2A1,MRAP,0.84488034,0.32816732
SULT2A1,BIRC7,0.63053924,0.017795622
SULT2A1,TNNI3,0.62606114,0.016026316
EMP3,LGALS1,0.5734316,0.0031676644
NOVA2,DCX,0.59634584,0.0071546584
NOVA2,PCSK1N,0.56596625,0.0022964412
