name,module_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff,margin_score
Fcgbp,11,53,27.166913350000005,1.2366130551765975,0.6320754716981132,0.9983537793159485
Guca2a,11,40,20.66301548,1.04361025140514,0.7243589743589743,0.9999954700469971
Sct,11,42,21.52960189,0.83237643551252,0.8234610917537746,1.0
Misp,11,49,24.632881830000002,0.7916671697776448,0.7253401360544217,0.9989022612571716
Fabp2,11,47,23.744686970000004,0.7246750438668287,0.698427382053654,0.9966613054275513
Prap1,11,25,12.712464310000003,0.7070797957456001,0.7466666666666667,0.9939976334571838
Dmbt1,11,15,7.978502549999999,0.6978309274240001,0.7904761904761904,1.0
Fbp2,11,43,21.716127990000007,0.6118984863150999,0.8361018826135106,1.0
Aldh1b1,11,43,21.336663650000002,0.54757128581691,0.7984496124031008,0.9104697704315186
Epcam,11,57,27.623113000000004,0.5251297569592901,0.4849624060150376,-0.15661858022212982
Rnf186,11,44,21.679357269999993,0.509150230354486,0.8118393234672304,1.0
Myo7b,11,36,17.99304787,0.37782475842900004,0.9428571428571428,1.0
Tm4sf20,11,36,17.878045739999997,0.3736717225864649,0.9444444444444445,1.0
Oat,11,36,17.74143414,0.35357657453946,0.8761904761904762,1.0
Elf3,11,41,19.978785550000005,0.3259423699495901,0.751219512195122,0.2923172116279602
Naip6,11,36,17.35874462,0.2902840850740408,0.9428571428571428,1.0
Hnf4a,11,49,23.37177111,0.2851775555006121,0.5833333333333334,0.551332414150238
Trim31,11,29,14.151149709999999,0.23838490553900002,0.9704433497536946,1.0
Ms4a18,11,29,14.081160359999998,0.22157189276043004,0.9876847290640394,1.0
Clca1,11,28,13.545206669999999,0.19192829497679398,0.9761904761904762,1.0
Gucy2c,11,31,14.751048620000002,0.1671263314571608,0.9849462365591397,1.0
Myo15b,11,31,14.709816929999999,0.16305274543909998,0.9419354838709677,1.0
Defa24,11,13,6.626036900000001,0.1623104732,0.8974358974358975,1.0
Unc5cl,11,29,13.64545387,0.13367961555826,0.9926108374384236,1.0
Plac8,11,35,16.08461881,0.10433358149765466,0.8773109243697479,0.9965322613716125
S100g,11,25,11.607680109999997,0.07902350912289004,0.94,1.0
Defa17,11,5,2.53839182,0.06775009249800001,1.0,1.0
Spint2,11,21,9.54737193,0.06380218995253001,0.43809523809523815,0.3348686099052429
Ndrg1,11,25,11.342952900000002,0.056867577268977745,0.8766666666666666,0.5797411799430847
Cdhr5,11,24,10.92107634,0.05571532383767,0.9710144927536232,1.0
Gm21814,11,21,9.69899213,0.054651905909999986,1.0,1.0
Akr1c19,11,21,9.70330327,0.05451299149913383,0.9285714285714286,1.0
Apoa4,11,6,2.9230888000000004,0.0534020512112,1.0,1.0
Tm4sf5,11,21,9.551975640000002,0.0441769470302708,0.9904761904761905,1.0
Clrn3,11,21,9.476964820000001,0.036504335664839994,0.9047619047619048,0.8260369896888733
Myo1d,11,17,7.7613099299999995,0.029231933795199998,1.0,1.0
Tspan8,11,19,8.5836724,0.028283473056939998,0.9941520467836258,1.0
Clic5,11,17,7.686513310000001,0.0239126763846,1.0,1.0
Clps,11,16,7.0166967200000006,0.020153042870996,1.0,1.0
Gpa33,11,15,6.6411868400000005,0.0175700804496,1.0,1.0
Nr1h4,11,15,6.701583139999999,0.0157897295596,1.0,1.0
Ihh,11,13,5.78758106,0.015548364893875998,1.0,1.0
Akr1c13,11,15,6.636915830000001,0.014758130324552999,1.0,1.0
Cftr,11,14,6.279299989999999,0.013459915536518503,1.0,1.0
Anxa4,11,15,6.609792810000001,0.0115456010903,1.0,1.0
Pcsk9,11,31,13.276598230000001,0.01071232145594265,0.5698924731182796,0.49516215920448303
1700011H14Rik,11,16,6.917909950000001,0.010564588892966593,0.775,0.9794433116912842
Ush1c,11,15,6.57012632,0.010144704116600001,1.0,1.0
2200002D01Rik,11,20,8.50534708,0.008856436578381694,0.5789473684210527,-0.2775552570819855
Prdm1,11,10,4.38481857,0.00779740002812573,1.0,1.0
Rhpn2,11,13,5.54695483,0.00529769070239125,1.0,1.0
Smim24,11,12,5.114868790000001,0.0048688897310999995,1.0,1.0
Malrd1,11,6,2.66374015,0.004351723068999999,1.0,1.0
Tspan1,11,10,4.33775123,0.00430146085474895,1.0,1.0
Gipc2,11,12,5.096731220000001,0.003972610301979497,1.0,1.0
Gstm3,11,3,1.37167898,0.0034204098000000004,1.0,1.0
Plcb3,11,8,3.4212209699999994,0.0018835249521599999,1.0,1.0
Smim22,11,6,2.5717576200000005,0.0012436682026,1.0,0.9899370074272156
Sgpp2,11,8,3.3746959999999993,0.001095395319785,1.0,1.0
Anks4b,11,1,0.45945984,0.00097323395,0.0,1.0
Prkg2,11,6,2.5345971700000005,0.0008584755972274999,1.0,1.0
Rbm47,11,5,2.07151993,0.000234973644585,1.0,0.9993473887443542
B4galnt2,11,7,2.8664251800000002,0.0002331300252723,1.0,1.0
Fermt1,11,2,0.83826792,0.0001646117428,1.0,1.0
Rnf128,11,5,2.07036775,0.00011665640664000001,1.0,1.0
Slc51a,11,1,0.42717153,9.287272e-05,0.0,1.0
Gpx2,11,1,0.42577508,7.927679e-05,0.0,1.0
Atp8b1,11,2,0.83865292,6.7696505e-05,1.0,1.0
Ghrl,11,2,0.8369257800000001,6.2837947e-05,1.0,1.0
Nr5a2,11,2,0.83075188,4.8730096499999997e-05,1.0,1.0
Ociad2,11,3,1.23122223,2.7016056944000002e-05,1.0,1.0
Naip5,11,2,0.82802516,2.6430652e-05,1.0,1.0
Kcne3,11,1,0.4147127,1.4744246e-05,0.0,1.0
Slc17a4,11,1,0.41409835,1.2973307e-05,0.0,1.0
Fam83b,11,1,0.410883,5.9675003e-06,0.0,1.0
Akr1c12,11,2,0.81262809,2.6480511999999997e-06,1.0,1.0
Prr15l,11,1,0.40285802,1.0807835e-07,0.0,1.0
D630039A03Rik,11,1,0.4016568,2.1055081e-08,0.0,1.0
Gata4,11,1,0.4015189,1.622326e-08,0.0,1.0
Sncg,12,126,66.31194483,5.920183404497897,0.27771428571428575,0.6293479800224304
Prph,12,96,51.65093427000001,4.497597113775807,0.3554824561403509,0.33094272017478943
Ppp1r1c,12,89,47.42939158,4.13336389790745,0.37844739530132787,0.9575833678245544
Pirt,12,74,39.76339247999999,3.3827502732072885,0.4787115883006294,0.9921315908432007
Scn9a,12,132,65.69825223,2.7013967051934245,0.4116354383529956,0.771895170211792
Fkbp1b,12,93,47.63004462999998,2.5962503100709795,0.4352501168770454,0.8740682005882263
Gal,12,65,34.391580489999996,2.4393813280745738,0.5697115384615384,0.987144947052002
Prdm12,12,62,33.228388700000004,2.4117385235951767,0.5605499735589635,0.9867250919342041
Scn10a,12,63,33.519442930000004,2.3344623248145524,0.568868407578085,0.9976637959480286
Ppp1r2,12,86,43.49570588000001,2.0855911706154067,0.41559507523939804,0.977558970451355
9530059O14Rik,12,89,45.294815459999995,2.002502267557015,0.45097037793667005,0.9250510931015015
Avil,12,59,30.95831854999999,1.7623494571099705,0.5780245470485096,0.9970950484275818
Ntrk1,12,49,26.112252769999994,1.5923603149758003,0.7253401360544217,0.9992679357528687
Nwd2,12,121,58.45614885999998,1.4714235416245076,0.4414600550964188,0.8878573179244995
Isl2,12,45,24.101226829999998,1.3268954180900001,0.7616161616161616,0.9983493089675903
Scn7a,12,49,25.6723577,1.2300594567936045,0.7066326530612245,0.9934725165367126
Dgkh,12,66,32.60352631999999,0.9250575237186428,0.5575757575757576,0.9608054757118225
Fxyd7,12,157,73.64766165000002,0.9169659491690133,0.5478523599542708,0.6435863971710205
Dok4,12,78,37.284430730000004,0.7651587397619494,0.5750915750915752,0.9596432447433472
Rgs7bp,12,56,27.79876384,0.7482290446379303,0.6461038961038961,0.9808960556983948
Fgf13,12,234,107.76455797000001,0.7400730102708843,0.6054803565533179,0.4256736934185028
Ttll7,12,104,48.450337460000036,0.7208358409669942,0.530806572068708,0.939380407333374
D130079A08Rik,12,52,26.145562130000002,0.7050770166519001,0.691553544494721,0.9537368416786194
Ptprr,12,88,41.07194016,0.5704099256209171,0.5498955067920586,0.9476945996284485
Tusc5,12,36,18.166005010000006,0.517279968347784,0.8936507936507937,1.0
Pcbp3,12,58,27.600330599999996,0.45566573062968396,0.6122202056866304,0.8975057601928711
Fam102b,12,52,24.7976342,0.37955775323711755,0.6975867269984918,0.8299569487571716
Grik1,12,109,49.91399823,0.28751405917257183,0.6393136255521576,0.8128008246421814
Trim36,12,92,41.86752008999999,0.24994033186422895,0.6731963688485427,0.8454978466033936
Isl1,12,42,19.816088209999993,0.24813303602525894,0.7375145180023228,0.4955863356590271
P2rx3,12,29,14.19352006,0.20847315495153732,0.9827586206896551,1.0
Rgs4,12,63,28.603801069999985,0.19708484413248398,0.4920634920634921,-0.07934162020683289
Ppef1,12,24,11.7352138,0.14333144443000004,1.0,1.0
Gm45941,12,24,11.711938859999997,0.13787262518489998,1.0,1.0
Gm45881,12,60,27.14386451,0.13207396489103354,0.6796610169491526,0.8794209957122803
Scn11a,12,22,10.67752909,0.12513587290179998,1.0,1.0
Prune2,12,33,15.246301590000003,0.11883753738962341,0.8390151515151515,0.9875028729438782
Col28a1,12,25,11.798046109999998,0.100093602758324,1.0,1.0
Pld5,12,28,13.30704466,0.0954894998429,1.0,0.8962024450302124
Bnc1,12,24,11.2515207,0.08564893863628739,1.0,1.0
Gm13425,12,20,9.31703716,0.07957738402534999,1.0,1.0
Stac,12,21,9.766932480000001,0.06658914612183998,0.8857142857142858,1.0
Ret,12,20,9.174286930000003,0.062263235865300005,0.9157894736842105,0.9023066759109497
Ano3,12,24,11.0471142,0.05606972532716001,1.0,1.0
Sv2c,12,65,28.51427602999999,0.04846537835119397,0.7677884615384616,0.35747262835502625
Ano4,12,49,21.625891510000002,0.0484528223435379,0.7585034013605442,0.7658926248550415
Dst,12,47,20.57292104,0.037895247877026556,0.5420906567992599,-0.47870469093322754
Kctd16,12,23,10.25241505,0.024512873645599998,1.0,1.0
Gm43236,12,1,0.5707967,0.023066666,0.0,1.0
Polr2c,12,40,17.06377248,0.022258532787634296,0.7512820512820513,0.8037304282188416
Gfra3,12,15,6.743244279999999,0.020644443022300004,1.0,1.0
Gm13629,12,29,12.46177019,0.020496530114053297,0.8669950738916256,0.8794183135032654
Lix1,12,15,6.70787461,0.01699376449656,1.0,1.0
